gene	effectSize	effectSizeStandardError	effectSizePval	effectSizeFDR	tauSquared	numStudies	cochranesQ	heterogeneityPval	fisherStatUp	fisherPvalUp	fisherFDRUp	fisherStatDown	fisherPvalDown	fisherFDRDown
MZT2A	-1.4719073505281786	0.6025828875825023	0.014579315608716127	0.9997238785431705	0	2	0.3289859639807733	0.5662568001532207	0.07150094210323076	0.9993759804976344	0.9999772337619072	16.13482139540349	0.002843487593919345	0.6474781723875523
CAPG	1.4302525732209566	0.5894008883278543	0.015240167312091194	0.9997238785431705	0	2	0.08394014031123576	0.7720272037800456	15.028932490516171	0.004641583881758108	0.3523115653884556	0.10044927254573009	0.998780188897426	0.9999854341075632
MED1	-1.40123582235884	0.5795753400672451	0.01561920551935973	0.9997238785431705	0	2	0.6313017181806719	0.42687823683558146	0.3477254974053254	0.986528619052824	0.9920530582359213	14.576030449212142	0.0056663806287644254	0.6738890719927757
NR4A3	-1.4103321724491815	0.58562681537447	0.01602947070143839	0.9997238785431705	0	2	0.05338986748015276	0.817266266708258	0.11099066309946021	0.9985159360851669	0.9999772337619072	14.73443397844325	0.0052849313025759475	0.6474781723875523
CTSB	1.3962688178537828	0.5803481130652622	0.016131972977303535	0.9997238785431705	0	2	0.809986550090683	0.36812422719282134	14.674755272277165	0.0054255885262958995	0.3523115653884556	0.3920269516323076	0.9831244614670958	0.9999854341075632
FIG4	1.401242244374007	0.5825702798583879	0.01616026083243526	0.9997238785431705	0	2	0.017247835127754796	0.8955134589690744	14.503381368924515	0.005850240112778572	0.3523115653884556	0.1249736123826872	0.9981271538149251	0.9999854341075632
TMEM255A	1.3806845333422086	0.5750772516362819	0.01635623834093406	0.9997238785431705	0	2	0.21580806691747978	0.6422526936158182	14.09055019066335	0.00701159465517102	0.3523115653884556	0.25055126471027944	0.9927785804933136	0.9999854341075632
ARL4A	1.3826090072221568	0.5762462602332803	0.01642478799053365	0.9997238785431705	0	2	0.03520286284040829	0.8511712074544772	14.083500109885609	0.007033271442066974	0.3523115653884556	0.18289805391098163	0.9960649317194418	0.9999854341075632
NTRK1	1.3865267880639427	0.5786090888018264	0.016561073775825393	0.9997238785431705	0	2	0.7403943733674849	0.3895345755528905	14.520352887281936	0.00580677177470258	0.3523115653884556	0.38230013781946565	0.983900225391156	0.9999854341075632
NT5E	1.3762928077794188	0.5745354258010649	0.016598250477504167	0.9997238785431705	0	2	0.18009337530995506	0.6712930075619936	14.031946453650928	0.007193790738599754	0.3523115653884556	0.2413703253717994	0.9932777838382529	0.9999854341075632
ARNT	1.481021268273305	0.6185387108462449	0.016648156330611362	0.9997238785431705	0	2	0.8962704900930034	0.3437837021182507	17.83545262024029	0.0013289015002274987	0.3306410519230673	0.05584908191220287	0.9996172928945387	0.9999854341075632
KLF9	1.3792154061360742	0.5761123037309758	0.01666554759506827	0.9997238785431705	0	2	0.5117856756405932	0.47436687083880236	14.267720260215103	0.006487847168462225	0.3523115653884556	0.33142096811579125	0.9876965881944739	0.9999854341075632
DNAJA4	1.3853504340983158	0.5790882912678275	0.016743346321289775	0.9997238785431705	0	2	0.001362492332881258	0.9705552084943573	14.24599578064882	0.006549945133257705	0.3523115653884556	0.14241149020268284	0.9975820614519182	0.9999854341075632
EMP1	1.394762857106893	0.5846921291978869	0.017057525807156866	0.9997238785431705	0	2	0.07653315102316	0.7820517430538005	14.660851971883424	0.005458881343813363	0.3523115653884556	0.11000355063611131	0.9985417386723465	0.9999854341075632
ZBTB7B	1.3661990584658494	0.5733239689027779	0.01717479482657876	0.9997238785431705	0	2	0.20386753732405494	0.6516170265004181	13.944648547439572	0.007473826248749867	0.3523115653884556	0.2533042216879568	0.9926257149849635	0.9999854341075632
SLC38A10	1.4095346082755948	0.5916200797956437	0.017195550283957008	0.9997238785431705	0	2	0.2248781950198407	0.6353478543008102	15.236739052539551	0.004234569497322341	0.3511025241918556	0.08990524451095708	0.9990194056760989	0.9999854341075632
FLII	1.3583481355974676	0.5723805988161991	0.017636839596660778	0.9997238785431705	0	2	0.19566587232373384	0.6582422110751183	13.864932110918723	0.007738850704733685	0.3523115653884556	0.25423043625051256	0.9925739564005978	0.9999854341075632
DGCR14	1.3570250970368918	0.5722267210989461	0.01771693242056082	0.9997238785431705	0	2	0.2045516428442541	0.6510717061313048	13.856119875777374	0.007768706666765694	0.3523115653884556	0.25766547824219577	0.9923805617071654	0.9999854341075632
SLC28A3	1.4244357991133185	0.6035155187750348	0.01826357787383873	0.9997238785431705	0	2	0.5867713694046458	0.4436703329128554	16.371794998350865	0.002558771363810871	0.3511025241918556	0.07169470303309929	0.9993726342447815	0.9999854341075632
VI.AS39	1.416476375786484	0.6009229340767781	0.018414908263697165	0.9997238785431705	0	2	0.5258040640538642	0.4683762798337465	16.124087051440664	0.0028570979377806624	0.3511025241918556	0.07489618854383599	0.9993160819604766	0.9999854341075632
RGS12	1.356833664033764	0.5759657872016011	0.01848515838744873	0.9997238785431705	0	2	0.003528817052745149	0.9526304489136891	13.992729073303899	0.007318297711139913	0.3523115653884556	0.1474212137625271	0.9974132507572432	0.9999854341075632
EPYC	1.351730929117084	0.5743404854598199	0.01859581405854486	0.9997238785431705	0	2	1.39247156047277e-4	0.9905849387531335	13.879292723199631	0.007690437337280108	0.3523115653884556	0.16035772853109917	0.9969524315120157	0.9999854341075632
MYO1E	1.3563239325739744	0.5767529345090706	0.018690100008440787	0.9997238785431705	0	2	0.012515561467211469	0.9109241286732842	14.045423156190637	0.007151486002495155	0.3523115653884556	0.1399734892966229	0.9976622523677445	0.9999854341075632
CD33	1.3475741804960408	0.5734464944672264	0.018775617180779025	0.9997238785431705	0	2	0.001871860519120952	0.9654902883283213	13.81580243988202	0.00790674721746446	0.3523115653884556	0.1671415400423811	0.9966965543877225	0.9999854341075632
SH3RF3	1.369206093799417	0.5831491027300093	0.018876954508801842	0.9997238785431705	0	2	0.11849420154323885	0.7306734224130781	14.541146199103395	0.005753946600546132	0.3523115653884556	0.10982343642764777	0.9985464232622423	0.9999854341075632
SRPK3	1.346028013806749	0.57364052297736845	0.018952392573712173	0.9997238785431705	0	2	0.7233944454901684	0.39503272171208015	14.107161401735803	0.006960778894459718	0.3523115653884556	0.4051187699696453	0.9820556731456759	0.9999854341075632
MFSD11	1.427749708949568	0.6085552695733782	0.018969495362413522	0.9997238785431705	0	2	0.7685345627470371	0.38067077917383707	16.918672388738027	0.00200455340537424	0.3306410519230673	0.06729969818414208	0.9994463857028946	0.9999854341075632
DIP2C	1.3403683256365642	0.5717873000839241	0.0190693261782204	0.9997238785431705	0	2	0.013545383136092305	0.9073477125664793	13.703304384138423	0.00830474523826175	0.3523115653884556	0.18328486798696686	0.9960487750236265	0.9999854341075632
MED20	1.3342229167591746	0.5702702737812717	0.019302718663917626	0.9997238785431705	0	2	0.04462749078509065	0.8326904822728892	13.610967529231411	0.008646010907286467	0.3523115653884556	0.2055770154772727	0.9950656853158808	0.9999854341075632
EGR2	1.330589289711875	0.5692111197133556	0.019407882408118037	0.9997238785431705	0	2	0.2719488228393679	0.6020274714160637	13.634142990376908	0.008559089169894252	0.3523115653884556	0.2915027000311753	0.990356076460405	0.9999854341075632
MEF2BNB.MEF2B	1.3485709434343582	0.5771703176042287	0.01946407053375266	0.9997238785431705	0	2	0.03466106005333951	0.8523076769359806	14.067573777672177	0.0070824819173344435	0.3523115653884556	0.13242874135302227	0.9979022364331999	0.9999854341075632
XKR8	1.328227634697138	0.5688702106461722	0.019551164122484973	0.9997238785431705	0	2	0.24447314753416055	0.6209938754534265	13.596461673865619	0.008700855326687431	0.3523115653884556	0.28412045092075994	0.9908160536466047	0.9999854341075632
ADORA1	1.3278135864360625	0.5692903257416492	0.019679581423947892	0.9997238785431705	0	2	0.3802961876378439	0.5374447643680703	13.673223818046539	0.008414445712204325	0.3523115653884556	0.3251600250104578	0.988132650671913	0.9999854341075632
KCNS3	1.397238538997233	0.6005241514030012	0.019981326915404753	0.9997238785431705	0	2	0.6029634234130706	0.4374495744016046	16.143835266252005	0.002832108008104939	0.3511025241918556	0.07688481806006525	0.9992797573484519	0.9999854341075632
UBE4B	1.3218381750571102	0.5681451147266401	0.019987338027908755	0.9997238785431705	0	2	0.12772035114322391	0.7208074657924151	13.487932576068598	0.009122126881715632	0.3523115653884556	0.24702458447614595	0.9929722721571622	0.9999854341075632
RGL1	-1.3296266350118606	0.5716634335151687	0.020024384960988177	0.9997238785431705	0	2	0.7168435995778875	0.3971812214540289	0.4148779485070434	0.9812407782352021	0.9880240695817855	13.94008013983144	0.0074887712308823046	0.7687200417022698
EXOC7	1.3211426766101912	0.5685059909159499	0.020131645974593115	0.9997238785431705	0	2	0.37934228529000136	0.5379554444477583	13.607559579026239	0.008658865368515904	0.3523115653884556	0.3286776406758502	0.9878885110972424	0.9999854341075632
DOPEY2	1.3184217186358915	0.5678674459710511	0.020248727811688738	0.9997238785431705	0	2	0.09949401347040843	0.7524376845757734	13.450186961749395	0.009273266788827101	0.3523115653884556	0.23735041836175197	0.9934912016554043	0.9999854341075632
DHRS9	1.3163469114191508	0.5674591844973242	0.020355982264815997	0.9997238785431705	0	2	0.14404139767025645	0.704295918636676	13.43910424253517	0.009318107076491118	0.3523115653884556	0.2556689273539149	0.9924932440666898	0.9999854341075632
GNL3L	1.3218858058849778	0.570536526250366	0.020508250746687256	0.9997238785431705	0	2	9.844974930823848e-4	0.9749691202899307	13.576307632467287	0.008777620001693262	0.3523115653884556	0.17373227277448902	0.9964386711984744	0.9999854341075632
EPHB2	1.3130755843448711	0.567096737761634	0.020589142828419883	0.9997238785431705	0	2	0.24338572059761285	0.6217713922212262	13.44882421102492	0.009278769031307475	0.3523115653884556	0.29150259501890297	0.9903560830753094	0.9999854341075632
MKS1	1.3531873349452845	0.5849952498499627	0.020713869924357694	0.9997238785431705	0	2	0.23504508289141957	0.6278079482548601	14.711599583697936	0.005338321996540347	0.3523115653884556	0.1024233759682901	0.9987326032351596	0.9999854341075632
LRRC2	-1.337724977350724	0.5794979524356918	0.02097575755781972	0.9997238785431705	0	2	0.12307256084560761	0.7257256497496833	0.11752322932327408	0.9983397022485923	0.9999772337619072	14.247594372141483	0.0065453558755214445	0.7210342031278203
TSPAN31	1.3158281341754083	0.5700794220070841	0.020990861710258258	0.9997238785431705	0	2	0.7196802568962836	0.3962488107085471	13.806161787390698	0.007940109414108276	0.3523115653884556	0.4254934454270876	0.9803369724969883	0.9999854341075632
POLL	1.3083657458709905	0.5674740130465831	0.021133223777566063	0.9997238785431705	0	2	0.031513733334513565	0.8590991098673243	13.37028032815963	0.009601350161270387	0.3523115653884556	0.20817113529633383	0.9949447053611769	0.9999854341075632
SARM1	1.3157049730324637	0.5707368102827569	0.021151208855777013	0.9997238785431705	0	2	0.8035927712324523	0.3700213561893848	13.872632327320455	0.007712854277584746	0.3523115653884556	0.44752871655221915	0.9784038980913219	0.9999854341075632
SORT1	1.3389899585977465	0.5809231635655495	0.021170230771803307	0.9997238785431705	0	2	0.16040594627937405	0.6887830467043604	14.366728387763615	0.006212071541069302	0.3523115653884556	0.1127210860986243	0.9984701786766754	0.9999854341075632
STC1	1.3036270819638223	0.5659400324059192	0.02125229447538809	0.9997238785431705	0	2	0.19450836263089283	0.6591905385279928	13.334211026499549	0.009753136564646726	0.3523115653884556	0.2799131154338764	0.99107367501604	0.9999854341075632
MKL2	-1.3129415939057274	0.5700392116449483	0.021264901457908218	0.9997238785431705	0	2	1.300870930875118e-4	0.99089986678119	0.16932192320352632	0.9966122501905456	0.9994331385976026	13.52383433138873	0.008980606997481811	0.7744509918301936
SLCO2B1	1.3310252827303304	0.578801142916936	0.021469503439754845	0.9997238785431705	0	2	0.1261309652715735	0.7224778080372053	14.191112528328723	0.006709432127267353	0.3523115653884556	0.11897155362679461	0.9982993451449845	0.9999854341075632
MAOA	1.3140668644769684	0.5717467736318511	0.021542606192419246	0.9997238785431705	0	2	0.013036715945400065	0.9090963432611764	13.639297500858552	0.008539873245784955	0.3523115653884556	0.15267230945940014	0.9972305118063091	0.9999854341075632
C7orf49	1.309477289731109	0.5702698496025269	0.021662077413589886	0.9997238785431705	0	2	0.8340068031698977	0.3611164730834302	13.83581497444015	0.00783792990306727	0.3523115653884556	0.4602592293922713	0.9772526397973418	0.9999854341075632
.AST3	1.296237917643538	0.565141675052016	0.021810538218410894	0.9997238785431705	0	2	0.1354415272929454	0.7128554778196645	13.24212503535108	0.010151368858487032	0.3523115653884556	0.26187803583208646	0.9921403092071815	0.9999854341075632
CHPF2	1.3044092323391443	0.5694762776973694	0.0219899269081031	0.9997238785431705	0	2	0.0018016957723695174	0.9661428501415977	13.46944364905913	0.00919585624662764	0.3523115653884556	0.1670507716247446	0.9967000422293913	0.9999854341075632
FUS	1.301759780784876	0.569192455085583	0.02219411718796348	0.9997238785431705	0	2	0.001960103628355813	0.9646867475385656	13.445575705127851	0.009291898078067481	0.3523115653884556	0.16766711332063583	0.9966763247294244	0.9999854341075632
S100A4	1.302451273289965	0.5695194175972865	0.022199885488744468	0.9997238785431705	0	2	0.0036858969378824056	0.9515889026833425	13.468409573165406	0.009199997055264138	0.3523115653884556	0.16474739225933227	0.9967879696596332	0.9999854341075632
ZNF787	1.2905537759842367	0.5644294970427085	0.02222650143966802	0.9997238785431705	0	2	0.1917298524142867	0.6614807593860303	13.206308912221175	0.010310512894387634	0.3523115653884556	0.28558942563387035	0.9907253295838767	0.9999854341075632
DHX32	1.2910882974184124	0.564742649415853	0.022245289056902113	0.9997238785431705	0	2	0.310278896653435	0.5775090936367788	13.271943601171447	0.010020707393282762	0.3523115653884556	0.3249368819053551	0.9881480637084337	0.9999854341075632
CD79B	1.3305081412119146	0.5826508865415985	0.022398424399749563	0.9997238785431705	0	2	0.24825238868421923	0.6183083212608205	14.524268052676037	0.005796789115645818	0.3523115653884556	0.10739248534228044	0.9986089395255768	0.9999854341075632
FAM50A	1.2892214241672106	0.5650030399757711	0.022501413450242324	0.9997238785431705	0	2	0.04469224106480856	0.8325709472222191	13.176453508903473	0.010445032008170438	0.3523115653884556	0.22391059878503466	0.9941816895511973	0.9999854341075632
HDLBP	1.3247687397988526	0.5812945911211216	0.022667232333076586	0.9997238785431705	0	2	0.22615291180588776	0.6343911759488461	14.408216587216184	0.006099958852078169	0.3523115653884556	0.11059597647345591	0.9985262791085479	0.9999854341075632
GATA1	1.3095423157937929	0.5756571960900605	0.022914039059056594	0.9997238785431705	0	2	0.10978255750534133	0.7403918268712854	13.93367722158115	0.007509766858645798	0.3523115653884556	0.12748100576616136	0.9980528681485679	0.9999854341075632
FAM214B	1.2939736171301908	0.569711473900364	0.023130103180828185	0.9997238785431705	0	2	0.01772623248297448	0.8940827418377564	13.46771778064709	0.009202768257136049	0.3523115653884556	0.15655369276996237	0.9970916454400921	0.9999854341075632
ABP1	-1.2789045375224988	0.5634163936791273	0.023213040877953003	0.9997238785431705	0	2	0.3281588741916573	0.5667452260540051	0.33776084075014773	0.9872479696840947	0.9926241474604078	13.163902354382472	0.010502094143961336	0.7744509918301936
GDPD3	1.3378244465717162	0.589449842926184	0.023230927850905657	0.9997238785431705	0	2	0.4591302342311161	0.4980307400876478	15.158575189749685	0.004383373192496557	0.3511025241918556	0.0949922972643153	0.9989071450531634	0.9999854341075632
SMARCD3	1.3276362508556405	0.5851220340786698	0.023268912505640647	0.9997238785431705	0	2	0.34578412729615554	0.5565093905654774	14.755990682848964	0.005235009212096248	0.3523115653884556	0.10238617452192986	0.9987335080987801	0.9999854341075632
EGR1	1.2837074093652512	0.5661403160983921	0.023361397298995154	0.9997238785431705	0	2	0.6867990924522385	0.4072552665946436	13.46332868462089	0.009220369250051973	0.3523115653884556	0.4403684443706067	0.9790403977051004	0.9999854341075632
NSD1	1.2755394724601277	0.5627153329610906	0.023405014242314982	0.9997238785431705	0	2	0.20174335278538522	0.6533173265656311	13.06493773905924	0.010962816940843471	0.3523115653884556	0.29706778743605006	0.990002669180529	0.9999854341075632
NOL12	1.2769223895018333	0.563478126270817	0.02344258816511561	0.9997238785431705	0	2	0.05213262103725519	0.8193930536896992	13.05432834253492	0.011013364330704713	0.3523115653884556	0.23339885079146888	0.9936979095186801	0.9999854341075632
RGS14	1.2981495892885013	0.5739961219983997	0.023722132351853723	0.9997238785431705	0	2	0.10119965243939119	0.7503947262891798	13.79711509667743	0.007971541481895624	0.3523115653884556	0.13228361000908154	0.9979067311740244	0.9999854341075632
BEND5	1.2722989097319612	0.5626920805814006	0.023753522397577605	0.9997238785431705	0	2	0.07610817013476336	0.7826424689742955	13.004273464589389	0.011254931906720798	0.3523115653884556	0.24773766307767975	0.9929333025697789	0.9999854341075632
ETV5	1.3078457382339037	0.5792239895066676	0.023950183721554965	0.9997238785431705	0	2	0.22450906782804983	0.635625505250657	14.237450432647524	0.006574530781216036	0.3523115653884556	0.1154803518140678	0.9983958349914968	0.9999854341075632
SNX27	1.28976638574164	0.5712357294737261	0.023954816896087403	0.9997238785431705	0	2	0.056745089141004686	0.8117164551273794	13.575842963068396	0.008779397671214046	0.3523115653884556	0.1439478037017871	0.9975308685451781	0.9999854341075632
NDOR1	1.3174666846309706	0.5835581011913223	0.023967837607297485	0.9997238785431705	0	2	0.33358299369521693	0.5635568695110215	14.622954074602857	0.0055506529911917915	0.3523115653884556	0.10575946752393658	0.9986501917272704	0.9999854341075632
TAAR3	1.2938538862774258	0.5732818859352882	0.02401279802620876	0.9997238785431705	0	2	0.09560678348033891	0.7571667574056995	13.73847104662442	0.008178270314835728	0.3523115653884556	0.13455527541165432	0.9978358499588676	0.9999854341075632
TNFSF12.TNFSF13	1.3104513678786571	0.5811895651957292	0.02414749133948239	0.9997238785431705	0	2	0.28013395778451966	0.5966134295084327	14.411889816591389	0.006090128922851971	0.3523115653884556	0.11078268244160755	0.9985213906934379	0.9999854341075632
ATXN2	1.2812129602880145	0.5687796854785305	0.02428661797684	0.9997238785431705	0	2	0.02692694989001757	0.8696568835123972	13.384003401079251	0.009544209421063302	0.3523115653884556	0.1564797036424812	0.9970943226438288	0.9999854341075632
CTNNBIP1	1.7148432736515704	0.7616578997861455	0.024356336327297896	0.9997238785431705	0.35369924755933363	2	1.4322940120480476	0.23139041910391367	18.73263250188964	8.86921107072655e-4	0.3306410519230673	0.2983745896885993	0.9899188564101075	0.9999854341075632
RGS7	1.345426551080717	0.5980927518354127	0.02447890653787673	0.9997238785431705	0	2	0.7591969229764691	0.3835799604341822	16.056218951076538	0.0029446465371180505	0.3511025241918556	0.08550130265982626	0.9991118220556493	0.9999854341075632
ERGIC3	1.2767076995235667	0.5678328872671026	0.02455156631320374	0.9997238785431705	0	2	0.9826997069632144	0.3215331996673356	13.633032932406282	0.008563232979822068	0.3523115653884556	0.527318009211558	0.970787656371619	0.9999854341075632
HIBADH	1.2784371982229077	0.5688774483019944	0.024620983408164925	0.9997238785431705	0	2	0.03476127992520576	0.8520967694651329	13.387869571391056	0.009528171405811506	0.3523115653884556	0.1543579072268025	0.997170600419142	0.9999854341075632
FRZB	1.3397483542390427	0.5970314440913481	0.024831345915146817	0.9997238785431705	0	2	0.7444224525939056	0.38824788130484644	15.956872503789533	0.00307758364266692	0.3511025241918556	0.08719402746504651	0.9990768254260837	0.9999854341075632
ASB4	1.3154749112470752	0.5863982881743747	0.024876636744131472	0.9997238785431705	0	2	0.44577641785194594	0.5043475204730763	14.900092403595682	0.004912981492863609	0.3523115653884556	0.10139088873684579	0.9987576009461053	0.9999854341075632
.ASP6	1.2625848075464785	0.5629209262623726	0.024902179624908597	0.9997238785431705	0	2	0.571374365811461	0.44971329633381485	13.168353611537485	0.010481822336965417	0.3523115653884556	0.422917441473569	0.9805579497020771	0.9999854341075632
OSBP2	1.2961709938014871	0.5784926828021024	0.025051964362584517	0.9997238785431705	0	2	0.24617212238447567	0.6197833948278451	14.18070774560009	0.006740094046397575	0.3523115653884556	0.11722433268452997	0.9983479729954515	0.9999854341075632
.ASAL1	1.2706554352224533	0.567142613700908	0.025061635716935687	0.9997238785431705	0	2	0.01994608488232562	0.8876877660316903	13.25198080805038	0.01010799887338367	0.3523115653884556	0.16344068893384678	0.9968373526136632	0.9999854341075632
TAZ	1.2556033733281415	0.5604653242620429	0.02507227427593859	0.9997238785431705	0	2	0.1537267122843917	0.6949991178419573	12.853893302092189	0.012012207849841052	0.3523115653884556	0.2895822396039673	0.9904767089488118	0.9999854341075632
AKAP8L	1.2545410924318845	0.5606921961487933	0.02525457548327244	0.9997238785431705	0	2	0.07385673125260747	0.7858019885595152	12.83292337513986	0.012121681072124567	0.3523115653884556	0.2550541682624506	0.992527786218631	0.9999854341075632
COL3A1	1.25684282871194	0.5620499366610497	0.025340215595779456	0.9997238785431705	0	2	0.013796660943467248	0.906496183042267	12.896571483864472	0.011792378597233135	0.3523115653884556	0.21608291570074956	0.9945673570761098	0.9999854341075632
DAXX	1.3069647793350965	0.584801826850287	0.025424905348452344	0.9997238785431705	0	2	0.42428392070782006	0.5148071544320425	14.758368668475917	0.005229530584674654	0.3523115653884556	0.10456803222632674	0.9986799111437897	0.9999854341075632
MSLN	-1.2643865264588954	0.5657589202026225	0.02542717439283966	0.9997238785431705	0	2	0.9054782790764897	0.3413170178138749	0.5170925421325828	0.9718158285156908	0.9803928000775142	13.446433931528972	0.009288427735912114	0.7744509918301936
CNR2	1.3158184626290474	0.589762656586088	0.02567461810579332	0.9997238785431705	0	2	0.5721791414722891	0.4493942807141935	15.241269268238096	0.004226099020914465	0.3511025241918556	0.09732203113567732	0.9988537689689706	0.9999854341075632
AL832937	1.2616077161658577	0.565511153352718	0.02568671290637317	0.9997238785431705	0	2	0.9126408509731865	0.33941469288712345	13.424633372535872	0.009376974971250786	0.3523115653884556	0.5215601745219074	0.9713684378547884	0.9999854341075632
CAMK2D	1.2587389337403572	0.5643108883824749	0.02570915641027283	0.9997238785431705	0	2	0.00262001829865736	0.9591772165118225	13.036344750588732	0.011099565649882643	0.3523115653884556	0.1822027800827861	0.9960938943733517	0.9999854341075632
KLF7	1.246669427280883	0.5594506894352625	0.02585510226995986	0.9997238785431705	0	2	0.1992791784499536	0.6553033025383208	12.783928630551177	0.012381265341500039	0.3523115653884556	0.3120950647314505	0.9890200792398406	0.9999854341075632
KANK2	1.2551601682829538	0.5636351105491173	0.025953822574660668	0.9997238785431705	0	2	0.7764709408611123	0.3782226292349984	13.251304631357794	0.010110968571274555	0.3523115653884556	0.48852970868640916	0.9746079637873202	0.9999854341075632
LIPF	1.2915524476187843	0.5801205962036075	0.025990636244835937	0.9997238785431705	0	2	0.3210669979929649	0.570967122764805	14.333432628233329	0.0063035052843521495	0.3523115653884556	0.11382190027389594	0.9984407223988545	0.9999854341075632
